"Id","StoreId","DayOfWeek","StartTime","EndTime","InfoTextDe","InfoTextEn","ShowInfoTextInsteadOfTime"
3074953,"4e243322-4386-4fb0-b9e7-c8d45e6fef35",5,"2021-09-23 12:00:00","2021-09-23 18:00:00",NULL,NULL,False
3084304,"e705c59c-0c0e-41bc-aa98-19734ac5487e",0,"2021-09-23 15:00:00","2021-09-23 20:00:00",NULL,NULL,False
3075017,"fd1fbc60-b4c5-4200-a590-fc3d81863c5e",5,"2021-09-23 12:00:00","2021-09-23 14:00:00",NULL,NULL,False
3075018,"fd1fbc60-b4c5-4200-a590-fc3d81863c5e",4,"2021-09-23 12:00:00","2021-09-23 14:00:00",NULL,NULL,False
3232459,"6c07973f-bbe8-4e5c-8b0f-1f1c36b40c1b",6,"2021-10-22 10:00:00","2021-10-22 19:00:00",NULL,NULL,False
3084305,"e705c59c-0c0e-41bc-aa98-19734ac5487e",6,"2021-09-23 17:30:00","2021-09-23 20:30:00",NULL,NULL,False
3080257,"f19dbe1a-ec7c-47a1-9f54-48d60d33ce76",0,"2021-09-23 17:00:00","2021-09-23 22:00:00",NULL,NULL,False
3084306,"e705c59c-0c0e-41bc-aa98-19734ac5487e",5,"2021-09-23 17:30:00","2021-09-23 20:30:00",NULL,NULL,False
3084307,"e705c59c-0c0e-41bc-aa98-19734ac5487e",4,"2021-09-23 17:30:00","2021-09-23 20:30:00",NULL,NULL,False
3080258,"f19dbe1a-ec7c-47a1-9f54-48d60d33ce76",6,"2021-09-23 17:00:00","2021-09-23 01:00:00",NULL,NULL,False
3084308,"e705c59c-0c0e-41bc-aa98-19734ac5487e",3,"2021-09-23 17:30:00","2021-09-23 20:30:00",NULL,NULL,False
3075019,"fd1fbc60-b4c5-4200-a590-fc3d81863c5e",3,"2021-09-23 12:00:00","2021-09-23 14:00:00",NULL,NULL,False
3075020,"fd1fbc60-b4c5-4200-a590-fc3d81863c5e",2,"2021-09-23 12:00:00","2021-09-23 14:00:00",NULL,NULL,False
3080259,"f19dbe1a-ec7c-47a1-9f54-48d60d33ce76",5,"2021-09-23 17:00:00","2021-09-23 01:00:00",NULL,NULL,False
3075021,"fd1fbc60-b4c5-4200-a590-fc3d81863c5e",1,"2021-09-23 12:00:00","2021-09-23 14:00:00",NULL,NULL,False
3232460,"6c07973f-bbe8-4e5c-8b0f-1f1c36b40c1b",5,"2021-10-22 08:00:00","2021-10-22 19:00:00",NULL,NULL,False
3226585,"10e64496-2709-44bb-8300-8785233ac19b",0,"2021-10-21 12:00:00","2021-10-21 21:00:00",NULL,NULL,False
3232461,"6c07973f-bbe8-4e5c-8b0f-1f1c36b40c1b",4,"2021-10-22 08:00:00","2021-10-22 19:00:00",NULL,NULL,False
3232462,"6c07973f-bbe8-4e5c-8b0f-1f1c36b40c1b",3,"2021-10-22 08:00:00","2021-10-22 19:00:00",NULL,NULL,False
3226586,"10e64496-2709-44bb-8300-8785233ac19b",6,"2021-10-21 12:00:00","2021-10-21 21:00:00",NULL,NULL,False
3232463,"6c07973f-bbe8-4e5c-8b0f-1f1c36b40c1b",2,"2021-10-22 08:00:00","2021-10-22 19:00:00",NULL,NULL,False
3082219,"3e8a1151-4d1c-411c-9c45-c3221139cb3a",5,"2021-09-23 06:30:00","2021-09-23 16:00:00",NULL,NULL,False
3226587,"10e64496-2709-44bb-8300-8785233ac19b",5,"2021-10-21 11:00:00","2021-10-21 21:00:00",NULL,NULL,False
3226588,"10e64496-2709-44bb-8300-8785233ac19b",4,"2021-10-21 11:00:00","2021-10-21 21:00:00",NULL,NULL,False
3226589,"10e64496-2709-44bb-8300-8785233ac19b",3,"2021-10-21 11:00:00","2021-10-21 21:00:00",NULL,NULL,False
3226590,"10e64496-2709-44bb-8300-8785233ac19b",2,"2021-10-21 11:00:00","2021-10-21 21:00:00",NULL,NULL,False
3226591,"10e64496-2709-44bb-8300-8785233ac19b",1,"2021-10-21 11:00:00","2021-10-21 21:00:00",NULL,NULL,False
3080260,"f19dbe1a-ec7c-47a1-9f54-48d60d33ce76",4,"2021-09-23 17:00:00","2021-09-23 01:00:00",NULL,NULL,False
3080261,"f19dbe1a-ec7c-47a1-9f54-48d60d33ce76",3,"2021-09-23 17:00:00","2021-09-23 01:00:00",NULL,NULL,False
3080262,"f19dbe1a-ec7c-47a1-9f54-48d60d33ce76",2,"2021-09-23 17:00:00","2021-09-23 01:00:00",NULL,NULL,False
3080289,"0aedc94f-d373-4cf4-8084-c4e566de4387",6,"2021-09-23 18:00:00","2021-09-23 20:00:00",NULL,NULL,False
3080290,"0aedc94f-d373-4cf4-8084-c4e566de4387",6,"2021-09-23 12:00:00","2021-09-23 14:00:00",NULL,NULL,False
3226592,"660ef8af-6df8-4014-9f1c-65f52fc83ac5",0,"2021-10-21 12:00:00","2021-10-21 21:00:00",NULL,NULL,False
3226593,"660ef8af-6df8-4014-9f1c-65f52fc83ac5",6,"2021-10-21 12:00:00","2021-10-21 21:00:00",NULL,NULL,False
3200994,"04b2a256-bf13-460b-9a23-e1ac75f4d0d6",5,"2021-10-15 11:00:00","2021-10-15 15:00:00",NULL,NULL,False
3200995,"04b2a256-bf13-460b-9a23-e1ac75f4d0d6",4,"2021-10-15 11:00:00","2021-10-15 15:00:00",NULL,NULL,False
3079090,"19e828b7-1be7-482d-86a2-d62ccce06f26",0,"2021-09-23 11:00:00","2021-09-23 22:00:00",NULL,NULL,False
3079091,"19e828b7-1be7-482d-86a2-d62ccce06f26",6,"2021-09-23 11:00:00","2021-09-23 22:00:00",NULL,NULL,False
3079092,"19e828b7-1be7-482d-86a2-d62ccce06f26",5,"2021-09-23 11:00:00","2021-09-23 22:00:00",NULL,NULL,False
3079093,"19e828b7-1be7-482d-86a2-d62ccce06f26",4,"2021-09-23 11:00:00","2021-09-23 22:00:00",NULL,NULL,False
3200996,"04b2a256-bf13-460b-9a23-e1ac75f4d0d6",3,"2021-10-15 11:00:00","2021-10-15 15:00:00",NULL,NULL,False
3200997,"04b2a256-bf13-460b-9a23-e1ac75f4d0d6",2,"2021-10-15 11:00:00","2021-10-15 15:00:00",NULL,NULL,False
3079094,"19e828b7-1be7-482d-86a2-d62ccce06f26",3,"2021-09-23 11:00:00","2021-09-23 22:00:00",NULL,NULL,False
3080291,"0aedc94f-d373-4cf4-8084-c4e566de4387",5,"2021-09-23 18:00:00","2021-09-23 20:00:00",NULL,NULL,False
3080292,"0aedc94f-d373-4cf4-8084-c4e566de4387",5,"2021-09-23 12:00:00","2021-09-23 14:00:00",NULL,NULL,False
3080293,"0aedc94f-d373-4cf4-8084-c4e566de4387",4,"2021-09-23 18:00:00","2021-09-23 20:00:00",NULL,NULL,False
3200998,"04b2a256-bf13-460b-9a23-e1ac75f4d0d6",1,"2021-10-15 11:00:00","2021-10-15 15:00:00",NULL,NULL,False
3082220,"3e8a1151-4d1c-411c-9c45-c3221139cb3a",4,"2021-09-23 06:30:00","2021-09-23 16:00:00",NULL,NULL,False
3082221,"3e8a1151-4d1c-411c-9c45-c3221139cb3a",3,"2021-09-23 06:30:00","2021-09-23 16:00:00",NULL,NULL,False
3082222,"3e8a1151-4d1c-411c-9c45-c3221139cb3a",2,"2021-09-23 06:30:00","2021-09-23 16:00:00",NULL,NULL,False
3080294,"0aedc94f-d373-4cf4-8084-c4e566de4387",4,"2021-09-23 12:00:00","2021-09-23 14:00:00",NULL,NULL,False
3226594,"660ef8af-6df8-4014-9f1c-65f52fc83ac5",5,"2021-10-21 11:00:00","2021-10-21 21:00:00",NULL,NULL,False
3079095,"19e828b7-1be7-482d-86a2-d62ccce06f26",2,"2021-09-23 11:00:00","2021-09-23 22:00:00",NULL,NULL,False
3232464,"6c07973f-bbe8-4e5c-8b0f-1f1c36b40c1b",1,"2021-10-22 08:00:00","2021-10-22 19:00:00",NULL,NULL,False
3080295,"0aedc94f-d373-4cf4-8084-c4e566de4387",3,"2021-09-23 18:00:00","2021-09-23 20:00:00",NULL,NULL,False
3080296,"0aedc94f-d373-4cf4-8084-c4e566de4387",3,"2021-09-23 12:00:00","2021-09-23 14:00:00",NULL,NULL,False
3080297,"0aedc94f-d373-4cf4-8084-c4e566de4387",2,"2021-09-23 18:00:00","2021-09-23 20:00:00",NULL,NULL,False
3080298,"0aedc94f-d373-4cf4-8084-c4e566de4387",2,"2021-09-23 12:00:00","2021-09-23 14:00:00",NULL,NULL,False
3080431,"14072819-5f50-40c1-b7a1-1c8b97a49896",0,"2021-09-23 11:30:00","2021-09-23 20:00:00",NULL,NULL,False
3080432,"14072819-5f50-40c1-b7a1-1c8b97a49896",6,"2021-09-23 11:30:00","2021-09-23 20:00:00",NULL,NULL,False
3080433,"14072819-5f50-40c1-b7a1-1c8b97a49896",5,"2021-09-23 11:30:00","2021-09-23 20:00:00",NULL,NULL,False
3075027,"ac45f301-cfca-4498-b03c-9dafbd5c7a12",5,"2021-09-23 07:30:00","2021-09-23 09:00:00",NULL,NULL,False
3075028,"ac45f301-cfca-4498-b03c-9dafbd5c7a12",1,"2021-09-23 07:30:00","2021-09-23 09:00:00",NULL,NULL,False
3075029,"ac45f301-cfca-4498-b03c-9dafbd5c7a12",1,"2021-09-23 11:30:00","2021-09-23 12:30:00",NULL,NULL,False
3075030,"ac45f301-cfca-4498-b03c-9dafbd5c7a12",2,"2021-09-23 07:30:00","2021-09-23 09:00:00",NULL,NULL,False
3083219,"0bcecf77-ef72-4e4e-9d36-9de7afd43309",0,"2021-09-23 06:30:00","2021-09-23 21:00:00",NULL,NULL,False
3083220,"0bcecf77-ef72-4e4e-9d36-9de7afd43309",6,"2021-09-23 06:30:00","2021-09-23 21:00:00",NULL,NULL,False
3083221,"0bcecf77-ef72-4e4e-9d36-9de7afd43309",5,"2021-09-23 06:30:00","2021-09-23 21:00:00",NULL,NULL,False
3083222,"0bcecf77-ef72-4e4e-9d36-9de7afd43309",4,"2021-09-23 06:30:00","2021-09-23 21:00:00",NULL,NULL,False
3083223,"0bcecf77-ef72-4e4e-9d36-9de7afd43309",3,"2021-09-23 06:30:00","2021-09-23 21:00:00",NULL,NULL,False
3080434,"14072819-5f50-40c1-b7a1-1c8b97a49896",4,"2021-09-23 13:00:00","2021-09-23 18:00:00",NULL,NULL,False
3080435,"14072819-5f50-40c1-b7a1-1c8b97a49896",3,"2021-09-23 13:00:00","2021-09-23 18:00:00",NULL,NULL,False
3080436,"14072819-5f50-40c1-b7a1-1c8b97a49896",2,"2021-09-23 13:00:00","2021-09-23 18:00:00",NULL,NULL,False
3083224,"0bcecf77-ef72-4e4e-9d36-9de7afd43309",2,"2021-09-23 06:30:00","2021-09-23 21:00:00",NULL,NULL,False
3223503,"415e2bd1-1253-4d42-a818-e519a606e18f",0,"2021-10-20 14:00:00","2021-10-20 22:00:00",NULL,NULL,False
3223504,"415e2bd1-1253-4d42-a818-e519a606e18f",6,"2021-10-20 11:30:00","2021-10-20 22:00:00",NULL,NULL,False
3223505,"415e2bd1-1253-4d42-a818-e519a606e18f",5,"2021-10-20 11:30:00","2021-10-20 22:00:00",NULL,NULL,False
3223506,"415e2bd1-1253-4d42-a818-e519a606e18f",4,"2021-10-20 11:30:00","2021-10-20 22:00:00",NULL,NULL,False
3223507,"415e2bd1-1253-4d42-a818-e519a606e18f",3,"2021-10-20 11:30:00","2021-10-20 22:00:00",NULL,NULL,False
3223508,"415e2bd1-1253-4d42-a818-e519a606e18f",2,"2021-10-20 11:30:00","2021-10-20 22:00:00",NULL,NULL,False
3223509,"415e2bd1-1253-4d42-a818-e519a606e18f",1,"2021-10-20 11:30:00","2021-10-20 22:00:00",NULL,NULL,False
3142585,"ba5b1631-3225-4b9b-b886-0539ee842a5f",0,"2021-10-04 12:00:00","2021-10-04 18:30:00",NULL,NULL,False
3142586,"ba5b1631-3225-4b9b-b886-0539ee842a5f",6,"2021-10-04 12:00:00","2021-10-04 18:30:00",NULL,NULL,False
3142587,"ba5b1631-3225-4b9b-b886-0539ee842a5f",5,"2021-10-04 12:00:00","2021-10-04 18:30:00",NULL,NULL,False
3142588,"ba5b1631-3225-4b9b-b886-0539ee842a5f",4,"2021-10-04 12:00:00","2021-10-04 18:30:00",NULL,NULL,False
3142589,"ba5b1631-3225-4b9b-b886-0539ee842a5f",3,"2021-10-04 12:00:00","2021-10-04 18:30:00",NULL,NULL,False
3142590,"ba5b1631-3225-4b9b-b886-0539ee842a5f",2,"2021-10-04 12:00:00","2021-10-04 18:30:00",NULL,NULL,False
3142591,"ba5b1631-3225-4b9b-b886-0539ee842a5f",1,"2021-10-04 12:00:00","2021-10-04 18:30:00",NULL,NULL,False
3073934,"03b305bb-ff99-4306-b4d7-14f18216380c",0,"2021-09-23 09:30:00","2021-09-23 15:00:00",NULL,NULL,False
3201104,"f00d66b8-55cd-48c2-b181-886fae36b795",6,"2021-10-15 08:30:00","2021-10-15 14:00:00",NULL,NULL,False
3201105,"f00d66b8-55cd-48c2-b181-886fae36b795",5,"2021-10-15 07:30:00","2021-10-15 18:00:00",NULL,NULL,False
3073935,"03b305bb-ff99-4306-b4d7-14f18216380c",6,"2021-09-23 09:30:00","2021-09-23 15:00:00",NULL,NULL,False
3201106,"f00d66b8-55cd-48c2-b181-886fae36b795",4,"2021-10-15 07:30:00","2021-10-15 18:00:00",NULL,NULL,False
3073936,"03b305bb-ff99-4306-b4d7-14f18216380c",5,"2021-09-23 09:00:00","2021-09-23 17:00:00",NULL,NULL,False
3201107,"f00d66b8-55cd-48c2-b181-886fae36b795",3,"2021-10-15 07:30:00","2021-10-15 15:00:00",NULL,NULL,False
3073937,"03b305bb-ff99-4306-b4d7-14f18216380c",4,"2021-09-23 09:00:00","2021-09-23 17:00:00",NULL,NULL,False
3073938,"03b305bb-ff99-4306-b4d7-14f18216380c",3,"2021-09-23 09:00:00","2021-09-23 17:00:00",NULL,NULL,False
3073939,"03b305bb-ff99-4306-b4d7-14f18216380c",2,"2021-09-23 09:00:00","2021-09-23 17:00:00",NULL,NULL,False
3201108,"f00d66b8-55cd-48c2-b181-886fae36b795",2,"2021-10-15 07:30:00","2021-10-15 15:00:00",NULL,NULL,False
3073940,"03b305bb-ff99-4306-b4d7-14f18216380c",1,"2021-09-23 09:00:00","2021-09-23 17:00:00",NULL,NULL,False
3201109,"f00d66b8-55cd-48c2-b181-886fae36b795",1,"2021-10-15 07:30:00","2021-10-15 15:00:00",NULL,NULL,False
3076721,"42e79faf-d905-4ebe-8d3a-e8caa7e12e86",0,"2021-09-23 10:00:00","2021-09-23 17:00:00",NULL,NULL,False
3080193,"ec37258e-a3c5-472d-a048-5a003c615b0c",0,"2021-09-23 11:30:00","2021-09-23 13:30:00",NULL,NULL,False
3080194,"ec37258e-a3c5-472d-a048-5a003c615b0c",6,"2021-09-23 17:00:00","2021-09-23 19:00:00",NULL,NULL,False
3218531,"fc81164f-0812-42f9-b247-930704d00831",0,"2021-10-19 11:30:00","2021-10-19 23:00:00",NULL,NULL,False
3080195,"ec37258e-a3c5-472d-a048-5a003c615b0c",6,"2021-09-23 11:30:00","2021-09-23 13:30:00",NULL,NULL,False
3080218,"80dd7fc0-9d6b-4524-aa7f-228821d42968",0,"2021-09-23 17:30:00","2021-09-23 23:00:00",NULL,NULL,False
3080219,"80dd7fc0-9d6b-4524-aa7f-228821d42968",6,"2021-09-23 17:30:00","2021-09-23 23:00:00",NULL,NULL,False
3075831,"224e76da-265a-4e95-9a81-fc043004e716",0,"2021-09-23 16:00:00","2021-09-23 21:00:00",NULL,NULL,False
3075832,"224e76da-265a-4e95-9a81-fc043004e716",6,"2021-09-23 16:00:00","2021-09-23 21:00:00",NULL,NULL,False
3075833,"224e76da-265a-4e95-9a81-fc043004e716",5,"2021-09-23 16:00:00","2021-09-23 21:00:00",NULL,NULL,False
3075834,"224e76da-265a-4e95-9a81-fc043004e716",4,"2021-09-23 16:00:00","2021-09-23 21:00:00",NULL,NULL,False
3075835,"224e76da-265a-4e95-9a81-fc043004e716",3,"2021-09-23 16:00:00","2021-09-23 21:00:00",NULL,NULL,False
3075836,"224e76da-265a-4e95-9a81-fc043004e716",2,"2021-09-23 16:00:00","2021-09-23 21:00:00",NULL,NULL,False
3075899,"ca81ff0a-da35-437e-80ac-c551c48df0fe",5,"2021-09-23 06:30:00","2021-09-23 10:00:00",NULL,NULL,False
3075900,"ca81ff0a-da35-437e-80ac-c551c48df0fe",1,"2021-09-23 06:30:00","2021-09-23 10:00:00",NULL,NULL,False
3075901,"ca81ff0a-da35-437e-80ac-c551c48df0fe",1,"2021-09-23 11:15:00","2021-09-23 13:00:00",NULL,NULL,False
3075902,"ca81ff0a-da35-437e-80ac-c551c48df0fe",2,"2021-09-23 06:30:00","2021-09-23 10:00:00",NULL,NULL,False
3075903,"ca81ff0a-da35-437e-80ac-c551c48df0fe",2,"2021-09-23 11:15:00","2021-09-23 13:00:00",NULL,NULL,False
3084309,"1c41dd7e-1d0b-4f14-8ad7-2e2f3cbccf02",6,"2021-09-23 12:00:00","2021-09-23 14:30:00",NULL,NULL,False
3075010,"36518bff-dcd5-4024-a647-dce1eafe13b9",6,"2021-09-23 11:30:00","2021-09-23 22:30:00",NULL,NULL,False
3075011,"36518bff-dcd5-4024-a647-dce1eafe13b9",5,"2021-09-23 11:30:00","2021-09-23 22:30:00",NULL,NULL,False
3075012,"36518bff-dcd5-4024-a647-dce1eafe13b9",4,"2021-09-23 11:30:00","2021-09-23 22:30:00",NULL,NULL,False
3077877,"b2d1c32d-54b5-461c-85fb-1adb2243434f",0,"2021-09-23 15:00:00","2021-09-23 21:00:00",NULL,NULL,False
3075013,"36518bff-dcd5-4024-a647-dce1eafe13b9",3,"2021-09-23 11:30:00","2021-09-23 22:30:00",NULL,NULL,False
1694532,"6eddfc0d-a14f-4bcf-930a-edf9e3955db7",6,"2021-07-21 12:00:00","2021-07-21 23:00:00",NULL,NULL,False
1694533,"6eddfc0d-a14f-4bcf-930a-edf9e3955db7",5,"2021-07-21 12:00:00","2021-07-21 23:00:00",NULL,NULL,False
1694534,"6eddfc0d-a14f-4bcf-930a-edf9e3955db7",4,"2021-07-21 12:00:00","2021-07-21 23:00:00",NULL,NULL,False
3075014,"36518bff-dcd5-4024-a647-dce1eafe13b9",2,"2021-09-23 11:30:00","2021-09-23 22:30:00",NULL,NULL,False
3075904,"ca81ff0a-da35-437e-80ac-c551c48df0fe",3,"2021-09-23 06:30:00","2021-09-23 10:00:00",NULL,NULL,False
3075015,"36518bff-dcd5-4024-a647-dce1eafe13b9",0,"2021-09-23 11:30:00","2021-09-23 22:30:00",NULL,NULL,False
3075016,"36518bff-dcd5-4024-a647-dce1eafe13b9",1,"2021-09-23 11:30:00","2021-09-23 22:30:00",NULL,NULL,False
1694535,"6eddfc0d-a14f-4bcf-930a-edf9e3955db7",3,"2021-07-21 12:00:00","2021-07-21 23:00:00",NULL,NULL,False
3075905,"ca81ff0a-da35-437e-80ac-c551c48df0fe",3,"2021-09-23 11:15:00","2021-09-23 13:00:00",NULL,NULL,False
1694536,"6eddfc0d-a14f-4bcf-930a-edf9e3955db7",2,"2021-07-21 12:00:00","2021-07-21 23:00:00",NULL,NULL,False
1694537,"6eddfc0d-a14f-4bcf-930a-edf9e3955db7",0,"2021-07-21 12:00:00","2021-07-21 23:00:00",NULL,NULL,False
3075906,"ca81ff0a-da35-437e-80ac-c551c48df0fe",4,"2021-09-23 06:30:00","2021-09-23 10:00:00",NULL,NULL,False
3075907,"ca81ff0a-da35-437e-80ac-c551c48df0fe",4,"2021-09-23 11:15:00","2021-09-23 13:00:00",NULL,NULL,False
3077878,"b2d1c32d-54b5-461c-85fb-1adb2243434f",6,"2021-09-23 14:00:00","2021-09-23 22:00:00",NULL,NULL,False
1694538,"6eddfc0d-a14f-4bcf-930a-edf9e3955db7",1,"2021-07-21 12:00:00","2021-07-21 23:00:00",NULL,NULL,False
3080220,"80dd7fc0-9d6b-4524-aa7f-228821d42968",5,"2021-09-23 17:30:00","2021-09-23 23:00:00",NULL,NULL,False
3077879,"b2d1c32d-54b5-461c-85fb-1adb2243434f",5,"2021-09-23 17:00:00","2021-09-23 22:00:00",NULL,NULL,False
3075908,"ca81ff0a-da35-437e-80ac-c551c48df0fe",5,"2021-09-23 11:15:00","2021-09-23 13:00:00",NULL,NULL,False
3218532,"fc81164f-0812-42f9-b247-930704d00831",6,"2021-10-19 11:30:00","2021-10-19 23:00:00",NULL,NULL,False
3077880,"b2d1c32d-54b5-461c-85fb-1adb2243434f",4,"2021-09-23 17:00:00","2021-09-23 22:00:00",NULL,NULL,False
3077881,"b2d1c32d-54b5-461c-85fb-1adb2243434f",3,"2021-09-23 17:00:00","2021-09-23 22:00:00",NULL,NULL,False
3075909,"813a3c2d-1ec4-4e85-897b-c4bff68913e9",0,"2021-09-23 12:00:00","2021-09-23 22:00:00",NULL,NULL,False
3080221,"80dd7fc0-9d6b-4524-aa7f-228821d42968",4,"2021-09-23 17:30:00","2021-09-23 23:00:00",NULL,NULL,False
3075910,"813a3c2d-1ec4-4e85-897b-c4bff68913e9",6,"2021-09-23 12:00:00","2021-09-23 22:00:00",NULL,NULL,False
3082223,"3e8a1151-4d1c-411c-9c45-c3221139cb3a",1,"2021-09-23 06:30:00","2021-09-23 16:00:00",NULL,NULL,False
3082224,"3b1cc012-0307-4bd6-b4e0-6d141bc8b488",6,"2021-09-23 11:00:00","2021-09-23 16:00:00",NULL,NULL,False
3082225,"3b1cc012-0307-4bd6-b4e0-6d141bc8b488",5,"2021-09-23 11:00:00","2021-09-23 16:00:00",NULL,NULL,False
3082226,"3b1cc012-0307-4bd6-b4e0-6d141bc8b488",4,"2021-09-23 11:00:00","2021-09-23 16:00:00",NULL,NULL,False
3082227,"3b1cc012-0307-4bd6-b4e0-6d141bc8b488",3,"2021-09-23 11:00:00","2021-09-23 16:00:00",NULL,NULL,False
3075043,"9c51b316-3776-4072-a48a-fbda10326e3d",6,"2021-09-23 10:00:00","2021-09-23 18:00:00",NULL,NULL,False
3075044,"9c51b316-3776-4072-a48a-fbda10326e3d",5,"2021-09-23 07:30:00","2021-09-23 18:00:00",NULL,NULL,False
3084310,"1c41dd7e-1d0b-4f14-8ad7-2e2f3cbccf02",1,"2021-09-23 12:00:00","2021-09-23 14:30:00",NULL,NULL,False
3075045,"9c51b316-3776-4072-a48a-fbda10326e3d",4,"2021-09-23 07:30:00","2021-09-23 18:00:00",NULL,NULL,False
3077882,"b2d1c32d-54b5-461c-85fb-1adb2243434f",2,"2021-09-23 17:00:00","2021-09-23 22:00:00",NULL,NULL,False
3077883,"b2d1c32d-54b5-461c-85fb-1adb2243434f",1,"2021-09-23 17:00:00","2021-09-23 22:00:00",NULL,NULL,False
3084311,"1c41dd7e-1d0b-4f14-8ad7-2e2f3cbccf02",1,"2021-09-23 18:00:00","2021-09-23 23:30:00",NULL,NULL,False
3075046,"9c51b316-3776-4072-a48a-fbda10326e3d",3,"2021-09-23 07:30:00","2021-09-23 18:00:00",NULL,NULL,False
3075047,"9c51b316-3776-4072-a48a-fbda10326e3d",2,"2021-09-23 07:30:00","2021-09-23 18:00:00",NULL,NULL,False
3084312,"1c41dd7e-1d0b-4f14-8ad7-2e2f3cbccf02",2,"2021-09-23 12:00:00","2021-09-23 14:30:00",NULL,NULL,False
3075048,"9c51b316-3776-4072-a48a-fbda10326e3d",1,"2021-09-23 07:30:00","2021-09-23 18:00:00",NULL,NULL,False
3075078,"32b22ef6-c9da-4560-ba16-f470a581bc5d",6,"2021-09-23 07:00:00","2021-09-23 12:30:00",NULL,NULL,False
3075079,"32b22ef6-c9da-4560-ba16-f470a581bc5d",5,"2021-09-23 07:00:00","2021-09-23 18:00:00",NULL,NULL,False
3084313,"1c41dd7e-1d0b-4f14-8ad7-2e2f3cbccf02",2,"2021-09-23 18:00:00","2021-09-23 23:30:00",NULL,NULL,False
3084314,"1c41dd7e-1d0b-4f14-8ad7-2e2f3cbccf02",3,"2021-09-23 12:00:00","2021-09-23 14:30:00",NULL,NULL,False
3084315,"1c41dd7e-1d0b-4f14-8ad7-2e2f3cbccf02",3,"2021-09-23 18:00:00","2021-09-23 23:30:00",NULL,NULL,False
3075080,"32b22ef6-c9da-4560-ba16-f470a581bc5d",4,"2021-09-23 07:30:00","2021-09-23 18:00:00",NULL,NULL,False
3075081,"32b22ef6-c9da-4560-ba16-f470a581bc5d",3,"2021-09-23 07:30:00","2021-09-23 18:00:00",NULL,NULL,False
3075082,"32b22ef6-c9da-4560-ba16-f470a581bc5d",2,"2021-09-23 07:30:00","2021-09-23 18:00:00",NULL,NULL,False
3075083,"32b22ef6-c9da-4560-ba16-f470a581bc5d",1,"2021-09-23 07:30:00","2021-09-23 18:00:00",NULL,NULL,False
3075144,"157bbaf6-fbd8-4516-8d41-dbc4d38c6ebc",0,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3075145,"157bbaf6-fbd8-4516-8d41-dbc4d38c6ebc",6,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3101254,"5f7cb8d0-f6de-4eea-a697-a146281f13de",0,"2021-09-26 15:00:00","2021-09-26 22:00:00",NULL,NULL,False
3075146,"157bbaf6-fbd8-4516-8d41-dbc4d38c6ebc",5,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3101255,"5f7cb8d0-f6de-4eea-a697-a146281f13de",6,"2021-09-26 17:00:00","2021-09-26 22:00:00",NULL,NULL,False
3075147,"157bbaf6-fbd8-4516-8d41-dbc4d38c6ebc",4,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3101256,"5f7cb8d0-f6de-4eea-a697-a146281f13de",6,"2021-09-26 11:30:00","2021-09-26 15:00:00",NULL,NULL,False
3101257,"5f7cb8d0-f6de-4eea-a697-a146281f13de",5,"2021-09-26 17:00:00","2021-09-26 22:00:00",NULL,NULL,False
3101258,"5f7cb8d0-f6de-4eea-a697-a146281f13de",5,"2021-09-26 11:30:00","2021-09-26 15:00:00",NULL,NULL,False
3101259,"5f7cb8d0-f6de-4eea-a697-a146281f13de",4,"2021-09-26 17:00:00","2021-09-26 22:00:00",NULL,NULL,False
3101260,"5f7cb8d0-f6de-4eea-a697-a146281f13de",4,"2021-09-26 11:30:00","2021-09-26 15:00:00",NULL,NULL,False
3075148,"157bbaf6-fbd8-4516-8d41-dbc4d38c6ebc",3,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3075149,"157bbaf6-fbd8-4516-8d41-dbc4d38c6ebc",2,"2021-09-23 12:00:00","2021-09-23 21:00:00",NULL,NULL,False
3082228,"3b1cc012-0307-4bd6-b4e0-6d141bc8b488",2,"2021-09-23 11:00:00","2021-09-23 16:00:00",NULL,NULL,False
3082229,"3b1cc012-0307-4bd6-b4e0-6d141bc8b488",1,"2021-09-23 11:00:00","2021-09-23 16:00:00",NULL,NULL,False
3101261,"5f7cb8d0-f6de-4eea-a697-a146281f13de",3,"2021-09-26 17:00:00","2021-09-26 22:00:00",NULL,NULL,False
3083225,"0bcecf77-ef72-4e4e-9d36-9de7afd43309",1,"2021-09-23 06:30:00","2021-09-23 21:00:00",NULL,NULL,False
3218533,"fc81164f-0812-42f9-b247-930704d00831",5,"2021-10-19 11:30:00","2021-10-19 23:00:00",NULL,NULL,False
3079078,"67d4ae5c-c14a-463b-9708-a7cd456745b3",0,"2021-09-23 10:00:00","2021-09-23 19:00:00",NULL,NULL,False
3079079,"67d4ae5c-c14a-463b-9708-a7cd456745b3",6,"2021-09-23 10:00:00","2021-09-23 19:00:00",NULL,NULL,False
3077884,"3a0c1ef0-a386-4f77-be21-b00c003290f2",0,"2021-09-23 12:30:00","2021-09-23 22:30:00",NULL,NULL,False
